Nature,Section,DateTimeStamp,ArticleKey,Job,UserName,Wire,Seal,Terminal,ProductionRequestedPieces,ProductionPieces,UserRequestedPieces,TotalGoodPieces,SampleRequestedPieces
ProductionInterrupted,Counter,"11/11/2024,13:53:45",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 91520, 87717",,"50543-11000, 1567, 1513; T50543-11000, 1571, 1510",2000,"1876, 376",0,1876,
ProductionRestarted,Counter,"11/11/2024,13:53:48",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 91520, 87717",,"50543-11000, 1567, 1513; T50543-11000, 1571, 1510",2000,"1876, 376",0,1876,
ProductionInterrupted,Counter,"11/11/2024,13:55:27",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 91520, 87717",,"50543-11000, 1567, 1513; T50543-11000, 1571, 1510",2000,"1936, 436",0,1936,
ProductionRestarted,Counter,"11/11/2024,13:55:46",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 91520, 87717",,"50543-11000, 1567, 1513; T50543-11000, 1571, 1510",2000,"1936, 436",0,1936,
ProductionInterrupted,Counter,"11/11/2024,13:55:49",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 91520, 87717",,"50543-11000, 1567, 1513; T50543-11000, 1571, 1510",2000,"1936, 436",0,1936,
ProductionRestarted,Counter,"11/11/2024,13:56:06",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 91520, 87717",,"50543-11000, 1567, 1513; T50543-11000, 1571, 1510",2000,"1936, 436",0,1936,
ProductionInterrupted,Counter,"11/11/2024,13:57:53",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 91520, 87717",,"50543-11000, 1567, 1513; T50543-11000, 1571, 1510",2000,"2000, 500",0,2000,
ProductionRestarted,Counter,"11/11/2024,14:03:43",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 121679, 116217",,"50543-11000, 2094, 2013; T50543-11000, 2098, 2009",2000,"2000, 500",0,2000,
ProductionInterrupted,Counter,"11/11/2024,14:03:45",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 121679, 116217",,"50543-11000, 2094, 2013; T50543-11000, 2098, 2009",2000,"2000, 500",0,2000,
ProductionRestarted,Counter,"11/11/2024,14:03:47",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 121679, 116217",,"50543-11000, 2094, 2013; T50543-11000, 2098, 2009",2000,"2000, 500",0,2000,
ProductionInterrupted,Counter,"11/11/2024,14:04:04",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 121679, 116217",,"50543-11000, 2094, 2013; T50543-11000, 2098, 2009",2000,"2007, 500",7,2007,
ProductionRestarted,Counter,"11/11/2024,14:04:24",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 121679, 116217",,"50543-11000, 2094, 2013; T50543-11000, 2098, 2009",2000,"2007, 500",7,2007,
ProductionInterrupted,Counter,"11/11/2024,14:04:54",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 121679, 116217",,"50543-11000, 2094, 2013; T50543-11000, 2098, 2009",2000,"2025, 500",25,2025,
ProductionRestarted,Counter,"11/11/2024,14:06:16",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 123223, 117642",,"50543-11000, 2121, 2038; T50543-11000, 2125, 2034",2000,"2025, 500",25,2025,
ProductionInterrupted,Counter,"11/11/2024,14:06:17",56961_-10,"56961_-10, 1",ABDELKARIM,"CU31CR005, 123223, 117642",,"50543-11000, 2121, 2038; T50543-11000, 2125, 2034",2000,"2025, 500",25,2025,
LearnStarted,Counter,"11/11/2024,14:11:11",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR005, 123223, 117642",,"50543-11000, 2121, 2038; T50543-11000, 2125, 2034",,,,,
LearnTerminated,Counter,"11/11/2024,14:11:40",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 177, 57",,-,,,,,
SampleStarted,Counter,"11/11/2024,14:11:45",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 177, 57",,-,,,,,
SampleTerminated,Counter,"11/11/2024,14:11:57",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 302, 177",,"50543-11000, 1, 1; T50543-11000, 1, 1",,,,,1
SampleStarted,Counter,"11/11/2024,14:12:06",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 302, 177",,"50543-11000, 1, 1; T50543-11000, 1, 1",,,,,
SampleTerminated,Counter,"11/11/2024,14:12:26",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 302, 177",,"50543-11000, 1, 1; T50543-11000, 1, 1",,,,,1
SampleStarted,Counter,"11/11/2024,14:26:47",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 427, 177",,"50543-11000, 2, 1; T50543-11000, 2, 1",,,,,
SampleTerminated,Counter,"11/11/2024,14:27:13",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 667, 297",,"50543-11000, 3, 2; T50543-11000, 3, 2",,,,,1
SampleStarted,Counter,"11/11/2024,14:27:16",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 667, 297",,"50543-11000, 3, 2; T50543-11000, 3, 2",,,,,
SampleTerminated,Counter,"11/11/2024,14:30:19",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 792, 417",,"50543-11000, 4, 3; T50543-11000, 4, 3",,,,,1
SampleStarted,Counter,"11/11/2024,14:31:08",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 792, 417",,"50543-11000, 4, 3; T50543-11000, 4, 3",,,,,
SampleTerminated,Counter,"11/11/2024,14:31:24",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 917, 537",,"T50543-11000, 5, 4; 50543-11000, 4, 3",,,,,1
SampleStarted,Counter,"11/11/2024,14:31:29",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 917, 537",,"T50543-11000, 5, 4; 50543-11000, 4, 3",,,,,
SampleTerminated,Counter,"11/11/2024,14:35:08",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1042, 657",,"50543-11000, 5, 4; T50543-11000, 5, 4",,,,,1
LearnStarted,Counter,"11/11/2024,14:35:34",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1042, 657",,"50543-11000, 5, 4; T50543-11000, 5, 4",,,,,
LearnTerminated,Counter,"11/11/2024,14:36:22",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1292, 897",,"T50543-11000, 7, 6; 50543-11000, 5, 4",,,,,
SampleStarted,Counter,"11/11/2024,14:36:56",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1292, 897",,"T50543-11000, 7, 6; 50543-11000, 5, 4",,,,,
SampleTerminated,Counter,"11/11/2024,14:37:13",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1582, 1182",,"T50543-11000, 7, 6; 50543-11000, 5, 4",,,,,5
LearnStarted,Counter,"11/11/2024,14:37:22",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1582, 1182",,"T50543-11000, 7, 6; 50543-11000, 5, 4",,,,,
LearnTerminated,Counter,"11/11/2024,14:37:32",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1582, 1182",,"T50543-11000, 7, 6; 50543-11000, 5, 4",,,,,
LearnStarted,Counter,"11/11/2024,14:37:47",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1582, 1182",,"T50543-11000, 7, 6; 50543-11000, 5, 4",,,,,
LearnTerminated,Counter,"11/11/2024,14:38:00",56961_-9,"56961_-9, 1",ABDELKARIM,"CU31CR010, 1707, 1182",,"50543-11000, 6, 4; T50543-11000, 7, 6",,,,,
LearnStarted,Counter,"11/11/2024,14:39:10",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 1947, 1182",,"50543-11000, 7, 4; T50543-11000, 7, 6",,,,,
LearnTerminated,Counter,"11/11/2024,14:41:18",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 2187, 1302",,"50543-11000, 7, 4; T50543-11000, 7, 6",,,,,
SampleStarted,Counter,"11/11/2024,14:41:55",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 2187, 1302",,"50543-11000, 7, 4; T50543-11000, 7, 6",,,,,
SampleTerminated,Counter,"11/11/2024,14:42:18",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 2552, 1422",,"50543-11000, 9, 5; T50543-11000, 7, 6",,,,,1
LearnStarted,Counter,"11/11/2024,14:43:15",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 2552, 1422",,"50543-11000, 9, 5; T50543-11000, 7, 6",,,,,
LearnTerminated,Counter,"11/11/2024,14:44:26",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3157, 1542",,"50543-11000, 12, 6; T50543-11000, 7, 6",,,,,
SampleStarted,Counter,"11/11/2024,14:44:28",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3157, 1542",,"50543-11000, 12, 6; T50543-11000, 7, 6",,,,,
SampleTerminated,Counter,"11/11/2024,14:45:02",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3282, 1662",,"50543-11000, 13, 7; T50543-11000, 7, 6",,,,,1
LearnStarted,Counter,"11/11/2024,14:45:09",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3282, 1662",,"50543-11000, 13, 7; T50543-11000, 7, 6",,,,,
LearnTerminated,Counter,"11/11/2024,14:46:18",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3657, 2022",,"50543-11000, 16, 10; T50543-11000, 7, 6",,,,,
SampleStarted,Counter,"11/11/2024,14:46:31",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3657, 2022",,"50543-11000, 16, 10; T50543-11000, 7, 6",,,,,
SampleTerminated,Counter,"11/11/2024,14:46:52",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3782, 2142",,"50543-11000, 17, 11; T50543-11000, 8, 7",,,,,1
SampleStarted,Counter,"11/11/2024,14:46:55",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3782, 2142",,"50543-11000, 17, 11; T50543-11000, 8, 7",,,,,
SampleTerminated,Counter,"11/11/2024,14:48:07",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",,,,,1
ProductionStarted,Counter,"11/11/2024,14:48:15",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",,,
ProductionInterrupted,Counter,"11/11/2024,14:48:20",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:48:21",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:48:30",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:48:32",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:48:32",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:48:34",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:48:39",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:49:55",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:49:59",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:50:10",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:50:20",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 3907, 2262",,"50543-11000, 18, 12; T50543-11000, 9, 8",2000,"1, 1",0,1,
LearnStarted,Counter,"11/11/2024,14:51:47",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4322, 2382",,"50543-11000, 23, 12; T50543-11000, 15, 8",,,,,
LearnTerminated,Counter,"11/11/2024,14:53:22",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",,,,,
ProductionRestarted,Counter,"11/11/2024,14:53:29",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:53:33",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:54:56",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:55:00",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:55:02",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:55:07",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:56:39",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:56:40",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,14:56:43",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,14:56:44",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",2000,"1, 1",0,1,
SampleStarted,Counter,"11/11/2024,14:57:10",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 4697, 2742",,"50543-11000, 26, 15; T50543-11000, 15, 8",,,,,
SampleTerminated,Counter,"11/11/2024,14:58:07",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5113, 2862",,"50543-11000, 30, 16; T50543-11000, 19, 8",,,,,1
LearnStarted,Counter,"11/11/2024,14:58:12",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5113, 2862",,"50543-11000, 30, 16; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,14:58:32",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5238, 2982",,"50543-11000, 31, 17; T50543-11000, 19, 8",,,,,
LearnStarted,Counter,"11/11/2024,14:58:36",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5238, 2982",,"50543-11000, 31, 17; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:00:48",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5613, 3342",,"50543-11000, 34, 20; T50543-11000, 19, 8",,,,,
LearnStarted,Counter,"11/11/2024,15:01:10",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5613, 3342",,"50543-11000, 34, 20; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:01:39",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5738, 3462",,"50543-11000, 35, 21; T50543-11000, 19, 8",,,,,
LearnStarted,Counter,"11/11/2024,15:01:51",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5738, 3462",,"50543-11000, 35, 21; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:02:02",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5738, 3462",,"50543-11000, 35, 21; T50543-11000, 19, 8",,,,,
LearnStarted,Counter,"11/11/2024,15:02:08",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5738, 3462",,"50543-11000, 35, 21; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:02:24",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5863, 3462",,"50543-11000, 36, 21; T50543-11000, 19, 8",,,,,
LearnStarted,Counter,"11/11/2024,15:02:31",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 5863, 3462",,"50543-11000, 36, 21; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:02:45",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6103, 3462",,"50543-11000, 37, 21; T50543-11000, 19, 8",,,,,
SampleStarted,Counter,"11/11/2024,15:02:56",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6103, 3462",,"50543-11000, 37, 21; T50543-11000, 19, 8",,,,,
SampleTerminated,Counter,"11/11/2024,15:03:35",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6583, 3582",,"50543-11000, 39, 22; T50543-11000, 19, 8",,,,,1
LearnStarted,Counter,"11/11/2024,15:03:47",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6583, 3582",,"50543-11000, 39, 22; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:04:32",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6708, 3702",,"50543-11000, 40, 23; T50543-11000, 19, 8",,,,,
LearnStarted,Counter,"11/11/2024,15:04:36",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6708, 3702",,"50543-11000, 40, 23; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:05:39",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6833, 3822",,"50543-11000, 41, 24; T50543-11000, 19, 8",,,,,
LearnStarted,Counter,"11/11/2024,15:05:54",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 6833, 3822",,"50543-11000, 41, 24; T50543-11000, 19, 8",,,,,
LearnTerminated,Counter,"11/11/2024,15:08:54",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7083, 4062",,"50543-11000, 43, 26; T50543-11000, 19, 8",,,,,
SampleStarted,Counter,"11/11/2024,15:09:02",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7083, 4062",,"50543-11000, 43, 26; T50543-11000, 19, 8",,,,,
SampleTerminated,Counter,"11/11/2024,15:09:15",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7083, 4062",,"50543-11000, 43, 26; T50543-11000, 19, 8",,,,,1
SampleStarted,Counter,"11/11/2024,15:09:19",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7083, 4062",,"50543-11000, 43, 26; T50543-11000, 19, 8",,,,,
SampleTerminated,Counter,"11/11/2024,15:09:33",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7328, 4182",,"50543-11000, 44, 27; T50543-11000, 21, 9",,,,,1
SampleStarted,Counter,"11/11/2024,15:09:36",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7328, 4182",,"50543-11000, 44, 27; T50543-11000, 21, 9",,,,,
SampleTerminated,Counter,"11/11/2024,15:09:51",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7573, 4302",,"50543-11000, 45, 28; T50543-11000, 23, 10",,,,,1
ProductionRestarted,Counter,"11/11/2024,15:10:07",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7818, 4422",,"50543-11000, 46, 29; T50543-11000, 25, 11",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,15:10:12",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7818, 4422",,"50543-11000, 46, 29; T50543-11000, 25, 11",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,15:10:17",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7818, 4422",,"50543-11000, 46, 29; T50543-11000, 25, 11",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,15:10:26",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7818, 4422",,"50543-11000, 46, 29; T50543-11000, 25, 11",2000,"1, 1",0,1,
SampleStarted,Counter,"11/11/2024,15:10:38",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 7818, 4422",,"50543-11000, 46, 29; T50543-11000, 25, 11",,,,,
SampleTerminated,Counter,"11/11/2024,15:11:35",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8005, 4542",,"50543-11000, 48, 30; T50543-11000, 27, 11",,,,,1
LearnStarted,Counter,"11/11/2024,15:11:50",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8005, 4542",,"50543-11000, 48, 30; T50543-11000, 27, 11",,,,,
LearnTerminated,Counter,"11/11/2024,15:12:07",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8005, 4542",,"50543-11000, 48, 30; T50543-11000, 27, 11",,,,,
LearnStarted,Counter,"11/11/2024,15:12:14",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8005, 4542",,"50543-11000, 48, 30; T50543-11000, 27, 11",,,,,
LearnTerminated,Counter,"11/11/2024,15:13:32",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",,,,,
ProductionRestarted,Counter,"11/11/2024,15:13:36",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,15:13:51",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,15:13:55",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,15:14:09",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,15:14:36",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,15:14:50",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
ProductionRestarted,Counter,"11/11/2024,15:14:55",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,15:15:03",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",2000,"1, 1",0,1,
SampleStarted,Counter,"11/11/2024,15:15:08",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 8495, 4782",,"50543-11000, 51, 32; T50543-11000, 27, 11",,,,,
SampleTerminated,Counter,"11/11/2024,15:16:11",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9195, 4959",,"50543-11000, 62, 34; T50543-11000, 38, 12",,,,,1
LearnStarted,Counter,"11/11/2024,15:16:17",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9195, 4959",,"50543-11000, 62, 34; T50543-11000, 38, 12",,,,,
LearnTerminated,Counter,"11/11/2024,15:17:39",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",,,,,
ProductionRestarted,Counter,"11/11/2024,15:17:42",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"1, 1",0,1,
ProductionInterrupted,Counter,"11/11/2024,15:22:03",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionRestarted,Counter,"11/11/2024,15:22:08",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionInterrupted,Counter,"11/11/2024,15:22:12",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionRestarted,Counter,"11/11/2024,15:22:32",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionInterrupted,Counter,"11/11/2024,15:22:36",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionRestarted,Counter,"11/11/2024,15:22:41",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionInterrupted,Counter,"11/11/2024,15:22:41",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionRestarted,Counter,"11/11/2024,15:22:43",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionInterrupted,Counter,"11/11/2024,15:22:48",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
ProductionRestarted,Counter,"11/11/2024,15:22:51",56961_-9,"56961_-9, 1",HAITHEM,"CU31CR010, 9445, 5199",,"50543-11000, 64, 36; T50543-11000, 38, 12",2000,"94, 94",0,94,
